VendorNumber,VendorName,Brand,Description,PurchasePrice,actualprice,Volume,totalpurchasequantity,totalpurchasedollars,totalsalesquantity,totalsalesdollars,totalsalesprice,totalexcisetax,freightcost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
90024,VINILANDIA USA,19157,Inman Family Endless Crush,16.21,25.99,750.0,9.0,145.89,45.0,1259.55,45.0,4.99,2802.6400000000003,1113.6599999999999,88.4172918899607,5.0,8.63355953115361
4692,KOBRAND CORPORATION,10337,Poema Cava X-Dry Penedes,8.1,11.99,750.0,18.0,145.8,11.0,131.89,11.0,1.2400000000000002,9139.38,-13.910000000000025,-10.54666767761015,0.6111111111111112,0.9045953360768174
1590,DIAGEO CHATEAU ESTATE WINES,46732,A by Acacia Chard Cal,4.05,5.99,375.0,36.0,145.8,19.0,113.81,19.0,1.09,7259.75,-31.99000000000001,-28.108250593093757,0.5277777777777778,0.7805898491083676
12546,JIM BEAM BRANDS COMPANY,4043,Calico Jack Cherry Rum,12.14,16.99,1750.0,12.0,145.68,12.0,203.88,12.0,22.05,123880.96999999999,58.19999999999999,28.54620364920541,1.0,1.399505766062603
7153,PINE STATE TRADING CO,10455,Redtree Chard Cal,6.07,8.99,750.0,24.0,145.68,3.0,26.97,3.0,0.33,15884.819999999998,-118.71000000000001,-440.1557285873193,0.125,0.18513179571663918
90024,VINILANDIA USA,17958,Bluebird Chardonnay,6.07,11.49,750.0,24.0,145.68,24.0,215.76,24.0,2.7,2802.6400000000003,70.07999999999998,32.48053392658509,1.0,1.4810543657331134
6785,PALM BAY INTERNATIONAL INC,24023,Cavit Merlot Trentino,6.07,8.99,750.0,24.0,145.68,24.0,215.76,24.0,2.7,13605.409999999998,70.07999999999998,32.48053392658509,1.0,1.4810543657331134
12546,JIM BEAM BRANDS COMPANY,2036,Jim Beam Signature Craft Ltd,29.13,36.99,750.0,5.0,145.65,116.0,4416.84,116.0,91.54999999999995,123880.96999999999,4271.1900000000005,96.70239356644117,23.2,30.325025746652933
5612,MILTONS DISTRIBUTING CO,17621,Raymond Hill Cab Svgn,6.06,8.79,1500.0,24.0,145.44,12.0,105.48,12.0,2.7,9.459999999999999,-39.959999999999994,-37.883959044368595,0.5,0.7252475247524753
8004,SAZERAC CO INC,546,Bowman's Rum,5.59,7.49,1000.0,26.0,145.33999999999997,23.0,172.27,23.0,24.15,50293.62000000002,26.930000000000035,15.632437452835685,0.8846153846153846,1.1852896656116694
4425,MARTIGNETTI COMPANIES,17118,Heitz Martha's Vyd Cab Svgn,145.15,224.99,750.0,1.0,145.15,3.0,674.97,3.0,0.33,144929.24,529.82,78.49534053365336,3.0,4.650155012056493
9552,M S WALKER INC,18859,Mercat Brut Nature,9.67,14.99,750.0,15.0,145.05,21.0,314.79,21.0,2.3500000000000005,55551.819999999985,169.74,53.92166206042123,1.4,2.170217166494312
17035,PERNOD RICARD USA,3193,Absolut Wild Tea,11.15,16.99,750.0,13.0,144.95000000000002,62.0,901.88,62.0,48.839999999999996,123780.21999999997,756.93,83.9280170310906,4.769230769230769,6.222007588823732
7153,PINE STATE TRADING CO,21413,Ch de Berne Rose,10.34,19.99,750.0,14.0,144.76,30.0,449.70000000000005,30.0,3.35,15884.819999999998,304.94000000000005,67.80965087836336,2.142857142857143,3.1065211384360327
7153,PINE STATE TRADING CO,24773,Actum Sinister,6.03,8.99,750.0,24.0,144.72,1.0,8.99,1.0,0.11,15884.819999999998,-135.73,-1509.7886540600666,0.041666666666666664,0.062119955776672196
1392,CONSTELLATION BRANDS INC,27333,Night Harvest Cab Svgn,4.02,5.99,750.0,36.0,144.72,16.0,98.84,16.0,1.79,79528.99,-45.879999999999995,-46.41845406717927,0.4444444444444444,0.6829740187949144
6785,PALM BAY INTERNATIONAL INC,33333,Cavit Merlot Trentino,6.03,8.99,750.0,24.0,144.72,10.0,89.9,10.0,1.1,13605.409999999998,-54.81999999999999,-60.97886540600667,0.4166666666666667,0.621199557766722
8892,TRINCHERO FAMILY ESTATES,20133,Fancy Pants Cab Svgn,6.03,8.99,750.0,24.0,144.72,24.0,215.76,24.0,2.6500000000000004,11595.970000000003,71.03999999999999,32.92547274749722,1.0,1.4908789386401327
3252,E & J GALLO WINERY,18964,Sprinkle Cab Svgn,4.02,5.99,750.0,36.0,144.72,23.0,137.76999999999998,23.0,2.5400000000000005,61966.909999999996,-6.950000000000017,-5.044639616752572,0.6388888888888888,0.9519762299613045
3252,E & J GALLO WINERY,21228,The Naked Grape Box Harvest,11.99,17.99,3000.0,12.0,143.88,2.0,31.98,2.0,0.9,61966.909999999996,-111.89999999999999,-349.906191369606,0.16666666666666666,0.22226855713094246
90047,CRUSH WINES,22839,Tomada de Castro Albarino,11.99,17.99,750.0,12.0,143.88,12.0,215.88,12.0,1.34,1457.7299999999998,72.0,33.35186214563646,1.0,1.500417014178482
1392,CONSTELLATION BRANDS INC,3809,Svedka Colada Vodka,7.19,12.99,750.0,20.0,143.8,33.0,313.17,33.0,25.990000000000002,79528.99,169.37,54.08244723313216,1.65,2.1778164116828926
2000,SOUTHERN WINE & SPIRITS NE,16503,Lafite Rsv Speciale Bl Brdx,5.99,8.99,750.0,24.0,143.76,28.0,485.71999999999997,28.0,3.0900000000000007,19016.59,341.96,70.40270114469241,1.1666666666666667,3.378686700055648
6785,PALM BAY INTERNATIONAL INC,12517,Jean Luc Columbo CDR Red,5.99,8.99,750.0,24.0,143.76,9.0,116.91,9.0,0.99,13605.409999999998,-26.849999999999994,-22.966384398255062,0.375,0.8132303839732888
2000,SOUTHERN WINE & SPIRITS NE,15415,In the Saddle Cab Svgn,5.99,8.99,750.0,24.0,143.76,8.0,71.92,8.0,0.8900000000000001,19016.59,-71.83999999999999,-99.88876529477196,0.3333333333333333,0.5002782415136339
4425,MARTIGNETTI COMPANIES,14099,Douglass Hill Merlot,3.99,5.99,750.0,36.0,143.64000000000001,24.0,143.76,24.0,2.71,144929.24,0.11999999999997613,0.08347245409013365,0.6666666666666666,1.0008354218880533
3252,E & J GALLO WINERY,8081,Sheffield Cream Sherry,3.99,5.99,750.0,36.0,143.64000000000001,20.0,119.79999999999997,20.0,2.2000000000000006,61966.909999999996,-23.840000000000046,-19.899833055091865,0.5555555555555556,0.8340295182400442
9815,WINE GROUP INC,12188,Oak Leaf Svgn Bl Cal,1.99,2.99,750.0,72.0,143.28,72.0,215.28000000000003,72.0,8.100000000000001,27100.409999999996,72.00000000000003,33.444816053511715,1.0,1.5025125628140705
1590,DIAGEO CHATEAU ESTATE WINES,46774,Rosenblum Znfdl Paso Robles,11.91,17.99,750.0,12.0,142.92,12.0,215.88,12.0,1.34,7259.75,72.96000000000001,33.79655364091162,1.0,1.510495382031906
2000,SOUTHERN WINE & SPIRITS NE,23284,Ch Les Carruades 11 Lafitte,142.85,219.99,750.0,1.0,142.85,19.0,4179.81,19.0,2.12,19016.59,4036.9600000000005,96.58238053882833,19.0,29.260133006650335
7153,PINE STATE TRADING CO,16873,Tierruca Svgn Bl Rsva,5.95,8.99,750.0,24.0,142.8,24.0,191.76,24.0,2.7,15884.819999999998,48.95999999999998,25.531914893617014,1.0,1.3428571428571427
7153,PINE STATE TRADING CO,10457,Redtree Pnt Grigio Cal,5.95,8.99,750.0,24.0,142.8,2.0,17.98,2.0,0.22,15884.819999999998,-124.82000000000001,-694.2157953281425,0.08333333333333333,0.12591036414565826
10754,PERFECTA WINES,19343,Tres Ojos Old Vines Garnacha,5.95,8.99,750.0,24.0,142.8,0.0,0.0,0.0,0.0,28720.52,-142.8,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,14341,Grooner Gruner Veltliner,5.95,8.99,750.0,24.0,142.8,36.0,351.64,36.0,4.000000000000001,3999.9299999999994,208.83999999999997,59.390285519281086,1.5,2.4624649859943974
12546,JIM BEAM BRANDS COMPANY,18920,Skinnygirl Moscato,5.95,8.99,750.0,24.0,142.8,8.0,80.92,8.0,0.88,123880.96999999999,-61.88000000000001,-76.47058823529413,0.3333333333333333,0.5666666666666667
9552,M S WALKER INC,1164,Dingle Original PotStill Gin,23.8,29.99,750.0,6.0,142.8,6.0,179.94,6.0,4.72,55551.819999999985,37.139999999999986,20.64021340446815,1.0,1.2600840336134453
90047,CRUSH WINES,16140,Ravines Meritage,15.86,24.99,750.0,9.0,142.74,61.0,1472.3900000000003,61.0,6.75,1457.7299999999998,1329.6500000000003,90.30555763079076,6.777777777777778,10.315188454532718
12546,JIM BEAM BRANDS COMPANY,655,DeKuyper Cactus Juice,8.39,10.99,750.0,17.0,142.63,22.0,241.77999999999997,22.0,17.33,123880.96999999999,99.14999999999998,41.00835470262221,1.2941176470588236,1.695155296922106
653,STATE WINE & SPIRITS,16520,Biagio Prosecco,2.97,4.49,187.0,48.0,142.56,4.0,17.96,4.0,0.12,8014.98,-124.6,-693.7639198218262,0.08333333333333333,0.12598204264870932
3252,E & J GALLO WINERY,43548,Carlo Rossi RSV Wh Znfdl Cal,10.95,15.99,4000.0,13.0,142.34999999999997,15.0,239.85,15.0,9.0,61966.909999999996,97.50000000000003,40.65040650406505,1.1538461538461537,1.6849315068493154
2000,SOUTHERN WINE & SPIRITS NE,23338,Ch Talbot St Julien 11 GC,35.48,54.99,750.0,4.0,141.92,8.0,439.91999999999996,8.0,0.8900000000000001,19016.59,298.0,67.73958901618477,2.0,3.099774520856821
9552,M S WALKER INC,20008,Steele Out Kaste Lke Cty Red,14.19,21.99,750.0,10.0,141.9,36.0,791.6400000000001,36.0,4.010000000000001,55551.819999999985,649.7400000000001,82.07518569046537,3.6,5.578858350951375
7153,PINE STATE TRADING CO,20627,Aichenberg Gruner Veltliner,5.91,8.99,750.0,24.0,141.84,6.0,50.94,6.0,0.66,15884.819999999998,-90.9,-178.44522968197882,0.25,0.35913705583756345
6213,MHW LTD,5283,Tippy Cow Vanilla Soft Serve,11.8,14.99,750.0,12.0,141.6,12.0,239.87999999999997,12.0,9.44,9621.580000000002,98.27999999999997,40.97048524262131,1.0,1.6940677966101694
4425,MARTIGNETTI COMPANIES,27988,Bouchaine Anne Amie Block,12.83,18.99,750.0,11.0,141.13,0.0,0.0,0.0,0.0,144929.24,-141.13,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,46496,Cavit Wine Pack,11.76,17.99,1500.0,12.0,141.12,0.0,0.0,0.0,0.0,13605.409999999998,-141.12,-inf,0.0,0.0
653,STATE WINE & SPIRITS,20595,Fritz Znfdl Dry Creek Valley,11.76,17.99,750.0,12.0,141.12,12.0,215.88,12.0,1.35,8014.98,74.75999999999999,34.63035019455253,1.0,1.5297619047619047
9819,TREASURY WINE ESTATES,16964,Magnolia Grove Cab Svgn,3.92,5.99,750.0,36.0,141.12,18.0,107.82,18.0,2.0100000000000002,14836.570000000005,-33.30000000000001,-30.884808013355602,0.5,0.7640306122448979
7153,PINE STATE TRADING CO,20016,Camelot Pnt Nr,5.88,8.99,750.0,24.0,141.12,6.0,53.94,6.0,0.66,15884.819999999998,-87.18,-161.62402669632928,0.25,0.38222789115646255
1590,DIAGEO CHATEAU ESTATE WINES,42894,Rosenblum Hertg Petite Sirah,11.76,17.99,750.0,12.0,141.12,2.0,35.98,2.0,0.22,7259.75,-105.14000000000001,-292.2178988326849,0.16666666666666666,0.25496031746031744
10754,PERFECTA WINES,39013,JJ Prum Bernkasteler Bads 11,17.64,36.99,750.0,8.0,141.12,17.0,458.83000000000004,17.0,1.9000000000000001,28720.52,317.71000000000004,69.24351066843928,2.125,3.2513463718820863
6213,MHW LTD,315,Travis Hasse's Apple Pie Liq,11.76,15.99,750.0,12.0,141.12,17.0,271.83000000000004,17.0,13.419999999999998,9621.580000000002,130.71000000000004,48.08520030901667,1.4166666666666667,1.926232993197279
4425,MARTIGNETTI COMPANIES,33685,Montepulciano D'Abruz Sensi,5.88,8.99,750.0,24.0,141.12,12.0,107.88,12.0,1.32,144929.24,-33.24000000000001,-30.812013348164633,0.5,0.7644557823129251
4901,LAUREATE IMPORTS CO,6342,Avia Slovenia Chard,4.86,7.49,1500.0,29.0,140.94,0.0,0.0,0.0,0.0,0.72,-140.94,-inf,0.0,0.0
9552,M S WALKER INC,14846,Louro Do Bolo Godello White,11.72,16.99,750.0,12.0,140.64,0.0,0.0,0.0,0.0,55551.819999999985,-140.64,-inf,0.0,0.0
9552,M S WALKER INC,23920,Broadside Cab Svgn Paso Rob,5.86,13.99,750.0,24.0,140.64,26.0,326.94,26.0,2.9200000000000004,55551.819999999985,186.3,56.98293264819233,1.0833333333333333,2.3246587030716728
90047,CRUSH WINES,12783,Il Colle Prosecco Brut,11.72,16.99,750.0,12.0,140.64,12.0,203.88,12.0,1.35,1457.7299999999998,63.24000000000001,31.018246027074753,1.0,1.4496587030716725
12546,JIM BEAM BRANDS COMPANY,608,Cruzan Est Single Barrel Rum,23.43,29.99,750.0,6.0,140.58,6.0,179.94,6.0,4.74,123880.96999999999,39.359999999999985,21.873957985995325,1.0,1.2799829278702517
90047,CRUSH WINES,22737,Rotation Chard,5.84,8.99,750.0,24.0,140.16,0.0,0.0,0.0,0.0,1457.7299999999998,-140.16,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,46147,Calandray RSV Cotes Roussiln,11.68,17.99,750.0,12.0,140.16,12.0,215.88,12.0,1.35,238.61,75.72,35.07504168982768,1.0,1.5402397260273972
4950,LATITUDE BEVERAGE COMPANY,18203,Ninety Cellars Lot 75 Pnt Nr,11.68,17.99,750.0,12.0,140.16,0.0,0.0,0.0,0.0,1609.9999999999995,-140.16,-inf,0.0,0.0
4550,KLIN SPIRITS LLC,4289,Silver Root Marley Rum,10.78,14.99,750.0,13.0,140.14,51.0,764.4900000000001,51.0,40.239999999999995,531.5,624.3500000000001,81.66882496827951,3.923076923076923,5.455187669473385
9552,M S WALKER INC,24556,Mas Alta Black Slate Priorat,11.64,16.99,750.0,12.0,139.68,36.0,611.64,36.0,4.050000000000001,55551.819999999985,471.96,77.16303708063566,3.0,4.378865979381443
90011,FORTUNE WINE BROKERS LLC,12307,Avinyo Cava Brut,11.64,16.99,750.0,12.0,139.68,2.0,35.98,2.0,0.22,238.61,-103.70000000000002,-288.21567537520855,0.16666666666666666,0.25758877434135163
10754,PERFECTA WINES,24275,Becker Family Pnt Bl,11.64,18.99,750.0,12.0,139.68,22.0,395.78,22.0,2.4200000000000004,28720.52,256.09999999999997,64.70766587498105,1.8333333333333333,2.833476517754868
90010,VINEXTRA INC,45991,Foris Rogue Vly Pnt Nr,11.64,16.99,750.0,12.0,139.68,0.0,0.0,0.0,0.0,524.9400000000002,-139.68,-inf,0.0,0.0
7245,PROXIMO SPIRITS INC.,3187,Three Olives Cake Vodka,8.72,10.99,750.0,16.0,139.52,16.0,239.83999999999997,16.0,12.6,38994.78000000001,100.31999999999996,41.82788525683788,1.0,1.719036697247706
8004,SAZERAC CO INC,5273,Southern Comfort 100 Proof,6.34,9.99,375.0,22.0,139.48,44.0,351.5600000000002,44.0,17.290000000000003,50293.62000000002,212.08000000000018,60.32540675844808,2.0,2.5205047318612
12546,JIM BEAM BRANDS COMPANY,21328,Skinnygirl Chard,5.8,8.99,750.0,24.0,139.2,16.0,152.84,16.0,1.77,123880.96999999999,13.640000000000015,8.924365349384987,0.6666666666666666,1.0979885057471266
3960,DIAGEO NORTH AMERICA INC,2968,Yukon Jack Wicked Hot,11.59,15.99,750.0,12.0,139.08,11.0,175.89,11.0,8.670000000000002,257032.07000000007,36.809999999999974,20.927852635169693,0.9166666666666666,1.2646678170836927
8892,TRINCHERO FAMILY ESTATES,13832,Sutter Home Rsl,3.86,5.99,750.0,36.0,138.96,5.0,29.950000000000003,5.0,0.55,11595.970000000003,-109.01,-363.97328881469116,0.1388888888888889,0.21552964881980427
9552,M S WALKER INC,22384,Maimai Hawke's Bay Syrah,11.56,16.99,750.0,12.0,138.72,3.0,50.97,3.0,0.33,55551.819999999985,-87.75,-172.16009417304298,0.25,0.36743079584775085
90047,CRUSH WINES,22081,Hacienda Zargon Cab Svgn,5.78,8.49,750.0,24.0,138.72,0.0,0.0,0.0,0.0,1457.7299999999998,-138.72,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,18072,Mixed Up Red,5.78,8.49,750.0,24.0,138.72,3.0,25.47,3.0,0.33,11595.970000000003,-113.25,-444.64075382803304,0.125,0.18360726643598616
17035,PERNOD RICARD USA,1033,Chivas Regal w/ 2 Glasses,23.07,31.99,750.0,6.0,138.42,91.0,3038.09,91.0,71.82999999999996,123780.21999999997,2899.67,95.44384794393847,15.166666666666666,21.948345614795553
3960,DIAGEO NORTH AMERICA INC,187,Capt Morgan ParrotBay Pineap,11.53,14.99,1000.0,12.0,138.36,12.0,179.88,12.0,12.6,257032.07000000007,41.51999999999998,23.082054703135412,1.0,1.3000867302688637
4425,MARTIGNETTI COMPANIES,2939,Berentzen Bushel & Barrel,11.53,14.99,750.0,12.0,138.36,64.0,959.36,64.0,50.41999999999999,144929.24,821.0,85.57788525683789,5.333333333333333,6.9337958947672735
4425,MARTIGNETTI COMPANIES,3817,Crop Meyer Lemon Vodka,23.01,28.99,750.0,6.0,138.06,6.0,173.94,6.0,4.72,144929.24,35.879999999999995,20.627802690582957,1.0,1.2598870056497176
8320,SHAW ROSS INT L IMP LTD,2353,Ron Barcelo Imperial Rum,23.01,28.99,750.0,6.0,138.06,6.0,173.94,6.0,4.72,3151.9200000000014,35.879999999999995,20.627802690582957,1.0,1.2598870056497176
4425,MARTIGNETTI COMPANIES,14638,Bongiovanni Dolceo D'Alba,11.48,16.99,750.0,12.0,137.76,48.0,815.52,48.0,5.33,144929.24,677.76,83.10771041789287,4.0,5.919860627177701
9552,M S WALKER INC,24103,Filon Garnacha Calatayud,5.74,8.49,750.0,24.0,137.76,1.0,8.49,1.0,0.11,55551.819999999985,-129.26999999999998,-1522.614840989399,0.041666666666666664,0.061628919860627185
90011,FORTUNE WINE BROKERS LLC,44893,Dusted Vly Pitch Cab Svgn,11.48,16.99,750.0,12.0,137.76,0.0,0.0,0.0,0.0,238.61,-137.76,-inf,0.0,0.0
10754,PERFECTA WINES,25406,Moschofilero Mantinia Spirop,11.48,16.99,750.0,12.0,137.76,0.0,0.0,0.0,0.0,28720.52,-137.76,-inf,0.0,0.0
3252,E & J GALLO WINERY,34474,Livingston Chianti Cal,4.57,6.99,1500.0,30.0,137.10000000000002,20.0,153.8,20.0,4.49,61966.909999999996,16.69999999999999,10.858257477243164,0.6666666666666666,1.1218088986141501
516,BANFI PRODUCTS CORP,23518,Bolla Prosecco 2 Pk,5.71,8.79,375.0,24.0,137.04,9.0,79.10999999999999,9.0,0.53,8510.410000000002,-57.93000000000001,-73.22715206674253,0.375,0.5772767075306479
9552,M S WALKER INC,26702,Niner Wine Est Red Paso Robl,11.4,16.99,750.0,12.0,136.8,12.0,203.88,12.0,1.35,55551.819999999985,67.07999999999998,32.90170688640376,1.0,1.4903508771929823
3252,E & J GALLO WINERY,41785,Ecco Domani Collezion Merlot,5.7,8.49,750.0,24.0,136.8,24.0,203.76,24.0,2.7,61966.909999999996,66.95999999999998,32.86219081272084,1.0,1.489473684210526
2000,SOUTHERN WINE & SPIRITS NE,13310,C K Mondavi Scarlet Five Red,7.58,10.99,1500.0,18.0,136.44,6.0,65.94,6.0,1.33,19016.59,-70.5,-106.91537761601457,0.3333333333333333,0.48328935795954264
11567,CAMPARI AMERICA,4585,Coruba Rum,11.36,14.99,1000.0,12.0,136.32,12.0,179.88,12.0,12.6,20964.809999999998,43.56,24.216144096064042,1.0,1.3195422535211268
9165,ULTRA BEVERAGE COMPANY LLP,19988,Querceto Il Picchio Chianti,34.01,49.99,750.0,4.0,136.04,27.0,1349.73,27.0,2.99,68054.70000000003,1213.69,89.92094715239345,6.75,9.92156718612173
10754,PERFECTA WINES,21446,La Demoiselle Sociando Haut,17.0,24.99,750.0,8.0,136.0,17.0,424.83000000000004,17.0,1.8900000000000001,28720.52,288.83000000000004,67.98719487795118,2.125,3.1237500000000002
8892,TRINCHERO FAMILY ESTATES,20456,Duck Commander Wood Duck,5.66,8.49,750.0,24.0,135.84,3.0,25.47,3.0,0.33,11595.970000000003,-110.37,-433.33333333333337,0.125,0.1875
8112,MOET HENNESSY USA INC,34646,Terrazas Alto Cab Svgn Argn,5.66,10.49,750.0,24.0,135.84,22.0,190.78,22.0,2.46,48347.26,54.94,28.797567879232624,0.9166666666666666,1.4044464075382803
9165,ULTRA BEVERAGE COMPANY LLP,19836,Zorah Red,15.06,34.99,750.0,9.0,135.54,19.0,417.81,19.0,2.11,68054.70000000003,282.27,67.55941695986213,2.111111111111111,3.0825586542718018
480,BACARDI USA INC,3613,Bacardi Reserva Limitada,67.66,89.99,750.0,2.0,135.32,32.0,2879.6800000000003,32.0,25.22,89286.26999999999,2744.36,95.30086676297365,16.0,21.280520248300327
9552,M S WALKER INC,26704,Summers Calistoga Cab Svgn N,16.89,24.99,750.0,8.0,135.12,8.0,199.92,8.0,0.88,55551.819999999985,64.79999999999998,32.41296518607442,1.0,1.4795737122557726
2000,SOUTHERN WINE & SPIRITS NE,21031,Shannon Ridge Chard HE Lake,10.38,15.99,750.0,13.0,134.94,21.0,335.79,21.0,2.3400000000000003,19016.59,200.85000000000002,59.81416957026714,1.6153846153846154,2.488439306358382
2000,SOUTHERN WINE & SPIRITS NE,23495,Ch Cantegril Sauternes 11,12.24,17.99,375.0,11.0,134.64,25.0,449.74999999999994,25.0,1.46,19016.59,315.10999999999996,70.0633685380767,2.272727272727273,3.340389185977421
3960,DIAGEO NORTH AMERICA INC,900,Capt Morgan Parrot Bay Coco,11.19,14.99,1000.0,12.0,134.28,18.0,269.81999999999994,18.0,18.9,257032.07000000007,135.53999999999994,50.23348899266177,1.5,2.0093833780160852
7153,PINE STATE TRADING CO,26430,Contos de Valpiedra Rioja,13.42,19.99,750.0,10.0,134.2,10.0,199.9,10.0,1.12,15884.819999999998,65.70000000000002,32.86643321660831,1.0,1.4895678092399405
8892,TRINCHERO FAMILY ESTATES,22282,Sycamore Lane Pnt Nr,5.59,8.49,1500.0,24.0,134.16,12.0,101.88000000000001,12.0,2.6500000000000004,11595.970000000003,-32.27999999999999,-31.684334511189622,0.5,0.7593917710196781
8004,SAZERAC CO INC,3753,Margaritaville Tangerine Teq,11.15,14.49,750.0,12.0,133.8,26.0,376.74,26.0,20.490000000000002,50293.62000000002,242.94,64.48479057174708,2.1666666666666665,2.8156950672645737
9744,FREDERICK WILDMAN & SONS,15496,C Monaci Kreos Rosato,12.16,17.99,750.0,11.0,133.76,22.0,395.78,22.0,2.43,3999.9299999999994,262.02,66.20344635908837,2.0,2.9588815789473686
4692,KOBRAND CORPORATION,25082,Jadot Bouzeron 13,14.86,21.99,750.0,9.0,133.74,73.0,1605.2700000000004,73.0,8.079999999999998,9139.38,1471.5300000000004,91.66869124820124,8.11111111111111,12.002916105877077
9552,M S WALKER INC,18788,Triton Avante Mencia,10.27,14.99,750.0,13.0,133.51,185.0,2773.150000000001,185.0,20.52000000000001,55551.819999999985,2639.6400000000012,95.18561924165661,14.23076923076923,20.77110328814322
6785,PALM BAY INTERNATIONAL INC,23925,Cote Mas Blanc Mediterrane,5.8,8.99,1000.0,23.0,133.39999999999998,179.0,1609.2100000000005,179.0,26.850000000000016,13605.409999999998,1475.8100000000004,91.71021805730763,7.782608695652174,12.063043478260875
9165,ULTRA BEVERAGE COMPANY LLP,2555,The GlenDronach Cask Strngth,66.66,89.99,750.0,2.0,133.32,51.0,4589.49,51.0,40.249999999999986,68054.70000000003,4456.17,97.09510207016466,25.5,34.42461746174617
9815,WINE GROUP INC,10228,Pinecroft Cab Svgn Cal,2.22,3.29,750.0,60.0,133.2,60.0,197.40000000000003,60.0,6.720000000000001,27100.409999999996,64.20000000000005,32.522796352583605,1.0,1.4819819819819824
9552,M S WALKER INC,21406,Banshee Rose 14 Pnt Nr Sonom,11.1,16.99,750.0,12.0,133.2,12.0,203.88,12.0,1.35,55551.819999999985,70.68,34.66745144202473,1.0,1.5306306306306308
9165,ULTRA BEVERAGE COMPANY LLP,22004,Smashberry Red,3.91,9.99,750.0,34.0,132.94,80.0,477.6,80.0,8.950000000000001,68054.70000000003,344.66,72.16499162479062,2.3529411764705883,3.5925981645855276
3960,DIAGEO NORTH AMERICA INC,3719,Smirnoff Lime Vodka,7.36,10.99,750.0,18.0,132.48000000000002,42.0,416.08000000000004,42.0,33.09,257032.07000000007,283.6,68.15996923668524,2.3333333333333335,3.1407004830917873
1128,BROWN-FORMAN CORP,5589,Korbel California Brandy,11.02,13.99,750.0,12.0,132.24,9.0,125.91000000000001,9.0,7.090000000000001,68601.68000000001,-6.329999999999998,-5.027400524183939,0.75,0.9521324863883848
9815,WINE GROUP INC,27900,Franzia Cab Svgn Cal,5.51,7.99,1500.0,24.0,132.24,17.0,135.83,17.0,3.76,27100.409999999996,3.5900000000000034,2.643009644408454,0.7083333333333334,1.0271476104053237
7153,PINE STATE TRADING CO,27250,Forestville Cab Svgn Cal,5.51,7.99,750.0,24.0,132.24,7.0,55.93,7.0,0.79,15884.819999999998,-76.31,-136.43840514929377,0.2916666666666667,0.4229431336963097
6213,MHW LTD,336,Bols Genever Amsterdam,26.39,32.99,750.0,5.0,131.95,5.0,164.95000000000002,5.0,3.95,9621.580000000002,33.00000000000003,20.00606244316461,1.0,1.2500947328533538
4848,LAIRD & CO,19334,Amadeo Chianti,5.47,7.99,750.0,24.0,131.28,24.0,191.76,24.0,2.7,1043.69,60.47999999999999,31.53942428035044,1.0,1.4606946983546618
3252,E & J GALLO WINERY,7439,New Amsterdam Red Berry Vdka,9.37,11.99,1000.0,14.0,131.18,4.0,47.96,4.0,4.2,61966.909999999996,-83.22,-173.51959966638867,0.2857142857142857,0.36560451288306145
1392,CONSTELLATION BRANDS INC,16424,Rex Goliath Pnt Nr,7.28,10.99,1500.0,18.0,131.04,6.0,80.94,6.0,1.32,79528.99,-50.099999999999994,-61.89770200148258,0.3333333333333333,0.6176739926739927
9165,ULTRA BEVERAGE COMPANY LLP,24980,Opici Homemade Barberone Bia,16.32,23.99,3000.0,8.0,130.56,8.0,191.92,8.0,3.6,68054.70000000003,61.359999999999985,31.971654856190074,1.0,1.4699754901960782
3252,E & J GALLO WINERY,18108,The Naked Grape Malbec,3.94,5.99,750.0,33.0,130.02,3.0,17.97,3.0,0.33,61966.909999999996,-112.05000000000001,-623.5392320534226,0.09090909090909091,0.1382095062298108
4425,MARTIGNETTI COMPANIES,21732,Terre du Lion Saint-Julien,25.97,39.99,750.0,5.0,129.85,29.0,1159.71,29.0,3.22,144929.24,1029.8600000000001,88.80323529158153,5.8,8.931151328455911
4425,MARTIGNETTI COMPANIES,16724,Ch Haut Gravet Saint-Emillon,25.97,39.99,750.0,5.0,129.85,195.0,7798.049999999994,195.0,21.63,144929.24,7668.199999999993,98.33484012028647,39.0,60.05429341547936
7749,R.P.IMPORTS INC,19058,Chateau Camensac 10,32.43,47.99,750.0,4.0,129.72,15.0,719.85,15.0,1.6700000000000002,91.5,590.13,81.97957907897478,3.75,5.549259944495837
3252,E & J GALLO WINERY,31788,Livingston Cab Svgn Cal,5.4,7.99,1500.0,24.0,129.6,16.0,127.83999999999999,16.0,3.5700000000000007,61966.909999999996,-1.7600000000000051,-1.376720901126412,0.6666666666666666,0.9864197530864197
2000,SOUTHERN WINE & SPIRITS NE,2849,Tullibardine 20 YO Highland,129.49,179.99,750.0,1.0,129.49,16.0,2879.84,16.0,12.64,19016.59,2750.3500000000004,95.50356964275794,16.0,22.239864082168506
3252,E & J GALLO WINERY,6527,Gallo Wh Znfdl Cal,3.59,5.49,187.0,36.0,129.23999999999998,14.0,76.86000000000001,14.0,0.41,61966.909999999996,-52.37999999999997,-68.14988290398121,0.3888888888888889,0.5947075208913651
